t,dt,u1,u2,u3,u4
208.86463832855225,1.001262903213501,2.159999999999998,2.159999999999998,2.159999999999998,2.159999999999998
209.8660249710083,1.0008528232574463,2.1699999999999977,2.1699999999999977,2.1699999999999977,2.1699999999999977
210.8670060634613,1.000988483428955,2.1799999999999975,2.1799999999999975,2.1799999999999975,2.1799999999999975
211.86809825897217,1.0003061294555664,2.1899999999999973,2.1899999999999973,2.1899999999999973,2.1899999999999973
212.8685028553009,1.001070499420166,2.199999999999997,2.199999999999997,2.199999999999997,2.199999999999997
213.86967420578003,1.001145601272583,2.209999999999997,2.209999999999997,2.209999999999997,2.209999999999997
214.8710172176361,1.0005197525024414,2.2199999999999966,2.2199999999999966,2.2199999999999966,2.2199999999999966
215.87166094779968,1.0009214878082275,2.2299999999999964,2.2299999999999964,2.2299999999999964,2.2299999999999964
216.8726944923401,1.0008339881896973,2.239999999999996,2.239999999999996,2.239999999999996,2.239999999999996
217.87367224693298,1.001136064529419,2.249999999999996,2.249999999999996,2.249999999999996,2.249999999999996
218.87493705749512,1.0006682872772217,2.259999999999996,2.259999999999996,2.259999999999996,2.259999999999996
219.87571239471436,1.000223159790039,2.2699999999999956,2.2699999999999956,2.2699999999999956,2.2699999999999956
220.87606835365295,1.0006651878356934,2.2799999999999954,2.2799999999999954,2.2799999999999954,2.2799999999999954
221.8768367767334,1.000720500946045,2.289999999999995,2.289999999999995,2.289999999999995,2.289999999999995
222.8776605129242,1.001143217086792,2.299999999999995,2.299999999999995,2.299999999999995,2.299999999999995
223.87896275520325,1.00089430809021,2.3099999999999947,2.3099999999999947,2.3099999999999947,2.3099999999999947
224.87996101379395,1.000901699066162,2.3199999999999945,2.3199999999999945,2.3199999999999945,2.3199999999999945
225.8809630870819,1.0009315013885498,2.3299999999999943,2.3299999999999943,2.3299999999999943,2.3299999999999943
226.8820264339447,1.0006258487701416,2.339999999999994,2.339999999999994,2.339999999999994,2.339999999999994
227.8827667236328,1.0008208751678467,2.349999999999994,2.349999999999994,2.349999999999994,2.349999999999994
228.88369178771973,1.001014232635498,2.3599999999999937,2.3599999999999937,2.3599999999999937,2.3599999999999937
229.88482475280762,1.0009822845458984,2.3699999999999934,2.3699999999999934,2.3699999999999934,2.3699999999999934
230.88590788841248,1.0005996227264404,2.3799999999999932,2.3799999999999932,2.3799999999999932,2.3799999999999932
231.88661313056946,1.0010058879852295,2.389999999999993,2.389999999999993,2.389999999999993,2.389999999999993
232.8877341747284,1.000734567642212,2.399999999999993,2.399999999999993,2.399999999999993,2.399999999999993
233.88859391212463,1.001009225845337,2.4099999999999926,2.4099999999999926,2.4099999999999926,2.4099999999999926
234.8897032737732,1.0008232593536377,2.4199999999999924,2.4199999999999924,2.4199999999999924,2.4199999999999924
235.8906443119049,1.000859022140503,2.429999999999992,2.429999999999992,2.429999999999992,2.429999999999992
236.8916392326355,1.0009558200836182,2.439999999999992,2.439999999999992,2.439999999999992,2.439999999999992
237.89271473884583,1.0009682178497314,2.4499999999999917,2.4499999999999917,2.4499999999999917,2.4499999999999917
238.8937931060791,1.0006804466247559,2.4599999999999915,2.4599999999999915,2.4599999999999915,2.4599999999999915
239.8945963382721,1.0004065036773682,2.4699999999999913,2.4699999999999913,2.4699999999999913,2.4699999999999913
240.89514327049255,1.0014848709106445,2.479999999999991,2.479999999999991,2.479999999999991,2.479999999999991
241.89677619934082,1.0007703304290771,2.489999999999991,2.489999999999991,2.489999999999991,2.489999999999991
242.89767718315125,1.0010442733764648,2.4999999999999907,2.4999999999999907,2.4999999999999907,2.4999999999999907
243.8988437652588,1.0007028579711914,2.5099999999999905,2.5099999999999905,2.5099999999999905,2.5099999999999905
244.8996560573578,1.0007569789886475,2.5199999999999902,2.5199999999999902,2.5199999999999902,2.5199999999999902
